TOR,2007,2360648
TOR,2008,2399786
TOR,2009,1876129
TOR,2010,1625555
TOR,2011,1818103
TOR,2012,2099663
TOR,2013,2536562
TOR,2014,2375525
TOR,2015,2794891
TOR,2016,3392299
WAS,1969,918106
WAS,1970,824789
WAS,1971,655156
WSN,2005,2692123
WSN,2006,2153150
WSN,2007,1961579
WSN,2008,2320400
WSN,2009,1817280
WSN,2010,1828066
WSN,2011,1940478
WSN,2012,2370794
WSN,2013,2652422
WSN,2014,2579389
WSN,2015,2619843
WSN,2016,2481938
